dt_pos,dt_angle,dt,t,v
104, 0.12252, 0.005285, 2.88391, 23.1827
112, 0.13195, 0.005304, 2.88921, 24.8775
118, 0.139015, 0.005327, 2.89454, 26.0963
112, 0.131943, 0.005309, 2.89985, 24.8527
113, 0.133125, 0.005289, 2.90514, 25.1702
116, 0.136665, 0.005307, 2.91044, 25.7519
110, 0.129585, 0.005292, 2.91574, 24.487
107, 0.12606, 0.005299, 2.92103, 23.7895
115, 0.135483, 0.005299, 2.92633, 25.5676
120, 0.141365, 0.005347, 2.93168, 26.4382
112, 0.13195, 0.00528, 2.93696, 24.9906
109, 0.12841, 0.005301, 2.94226, 24.2238
115, 0.135483, 0.005302, 2.94756, 25.5531
112, 0.13195, 0.005278, 2.95284, 25.0001
110, 0.129585, 0.005306, 2.95815, 24.4224
113, 0.133125, 0.00535, 2.9635, 24.8832
116, 0.136658, 0.005454, 2.96895, 25.0564
116, 0.136665, 0.005383, 2.97433, 25.3883
115, 0.135475, 0.005383, 2.97972, 25.1672
115, 0.135483, 0.005402, 2.98512, 25.0801
112, 0.13195, 0.005396, 2.99051, 24.4534
116, 0.136658, 0.005389, 2.9959, 25.3586
121, 0.142548, 0.005386, 3.00129, 26.4663
