dt_pos,dt_angle,dt,t,v
112, 0.131943, 0.005337, 2.88952, 24.7223
104, 0.12252, 0.005301, 2.89482, 23.1127
114, 0.134308, 0.005283, 2.90011, 25.4227
122, 0.143723, 0.005331, 2.90544, 26.9598
115, 0.135483, 0.005319, 2.91076, 25.4715
109, 0.12841, 0.005359, 2.91612, 23.9616
113, 0.133125, 0.00542, 2.92154, 24.5619
151, 0.177895, 0.006994, 2.92853, 25.4353
116, 0.136658, 0.005324, 2.93385, 25.6682
113, 0.133125, 0.005279, 2.93913, 25.2179
114, 0.134308, 0.005306, 2.94444, 25.3125
110, 0.129585, 0.005296, 2.94974, 24.4685
110, 0.129593, 0.005298, 2.95503, 24.4607
114, 0.134308, 0.005299, 2.96033, 25.3459
111, 0.130768, 0.005353, 2.96569, 24.4289
114, 0.1343, 0.005308, 2.97099, 25.3015
117, 0.13784, 0.005305, 2.9763, 25.9831
115, 0.135475, 0.005299, 2.9816, 25.5662
116, 0.136665, 0.005299, 2.9869, 25.7908
111, 0.130768, 0.005291, 2.99219, 24.7151
107, 0.126053, 0.005308, 2.9975, 23.7477
117, 0.13784, 0.005358, 3.00285, 25.7261
