dt_pos,dt_angle,dt,t,v
109, 0.128418, 0.005308, 2.88145, 24.1933
111, 0.130768, 0.005339, 2.88679, 24.4929
118, 0.139015, 0.005406, 2.8922, 25.715
115, 0.135475, 0.005348, 2.89755, 25.3319
149, 0.175537, 0.007013, 2.90456, 25.0302
119, 0.140198, 0.005308, 2.90987, 26.4125
114, 0.1343, 0.005326, 2.91519, 25.216
101, 0.118988, 0.005295, 2.92049, 22.4718
112, 0.13195, 0.005278, 2.92577, 25.0001
121, 0.142548, 0.005301, 2.93107, 26.8907
113, 0.133125, 0.005327, 2.93639, 24.9907
111, 0.130768, 0.005306, 2.9417, 24.6453
115, 0.135483, 0.005277, 2.94698, 25.6742
110, 0.129593, 0.005307, 2.95228, 24.4192
111, 0.130768, 0.005293, 2.95758, 24.7058
112, 0.131943, 0.0053, 2.96288, 24.8949
112, 0.13195, 0.005294, 2.96817, 24.9245
114, 0.1343, 0.005328, 2.9735, 25.2065
112, 0.13195, 0.005287, 2.97878, 24.9575
113, 0.133125, 0.0053, 2.98408, 25.118
113, 0.133125, 0.005292, 2.98938, 25.156
115, 0.135475, 0.005296, 2.99467, 25.5807
112, 0.13195, 0.005288, 2.99996, 24.9528
119, 0.14019, 0.005373, 3.00533, 26.0916
