dt_pos,dt_angle,dt,t,v
111, 0.130768, 0.005329, 2.89607, 24.5389
113, 0.133125, 0.005411, 2.90149, 24.6027
114, 0.134308, 0.005345, 2.90683, 25.1278
117, 0.137833, 0.005351, 2.91218, 25.7583
112, 0.13195, 0.005332, 2.91751, 24.7469
124, 0.14608, 0.006058, 2.92357, 24.1136
117, 0.13784, 0.005392, 2.92896, 25.5638
119, 0.140198, 0.005371, 2.93433, 26.1027
115, 0.135475, 0.00535, 2.93968, 25.3225
114, 0.134308, 0.005351, 2.94503, 25.0996
115, 0.135483, 0.005346, 2.95038, 25.3428
111, 0.130768, 0.005352, 2.95573, 24.4335
110, 0.129585, 0.005348, 2.96108, 24.2306
116, 0.136665, 0.00535, 2.96643, 25.5449
119, 0.14019, 0.005571, 2.972, 25.1643
113, 0.133125, 0.005329, 2.97733, 24.9813
116, 0.136658, 0.005355, 2.98269, 25.5196
112, 0.13195, 0.005338, 2.98802, 24.7191
115, 0.135475, 0.005352, 2.99338, 25.313
116, 0.136665, 0.005342, 2.99872, 25.5832
111, 0.130768, 0.005354, 3.00407, 24.4243
