dt_pos,dt_angle,dt,t,v
108, 0.127235, 0.005317, 2.88235, 23.9299
113, 0.133125, 0.005301, 2.88765, 25.1132
110, 0.129593, 0.005285, 2.89294, 24.5209
112, 0.13195, 0.0053, 2.89824, 24.8963
112, 0.131943, 0.005294, 2.90353, 24.9231
115, 0.135483, 0.005301, 2.90883, 25.558
117, 0.13784, 0.005288, 2.91412, 26.0666
111, 0.130768, 0.005342, 2.91946, 24.4792
105, 0.123695, 0.005291, 2.92475, 23.3784
115, 0.135483, 0.005297, 2.93005, 25.5773
121, 0.142548, 0.005293, 2.93534, 26.9313
113, 0.133125, 0.005298, 2.94064, 25.1275
109, 0.128418, 0.005291, 2.94593, 24.271
109, 0.12841, 0.005286, 2.95122, 24.2925
110, 0.129593, 0.005305, 2.95652, 24.4284
116, 0.136658, 0.005377, 2.9619, 25.4152
116, 0.136658, 0.005393, 2.96729, 25.3398
114, 0.1343, 0.005384, 2.97268, 24.9443
116, 0.136665, 0.005433, 2.97811, 25.1547
117, 0.137833, 0.005359, 2.98347, 25.7198
114, 0.134308, 0.005383, 2.98885, 24.9504
112, 0.131943, 0.00537, 2.99422, 24.5703
120, 0.141373, 0.005409, 2.99963, 26.1366
117, 0.13784, 0.005387, 3.00502, 25.5876
